0.003	0.000	20.000	20.000	20.000	20.000	0.000	0.000	0.000	0.000	0.000
6.000	0.000	20.000	20.000	20.000	20.000	11111111.000	0.000	0.000	0.000	0.000
0.003	0.100	20.000	20.000	20.000	20.000	0.000	0.000	11111111.000	0.000	0.000
6.000	0.000	20.000	20.000	20.000	20.000	0.000	0.000	11111111.000	0.000	0.000
0.003	0.100	20.000	20.000	20.000	20.000	0.000	0.000	11111111.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
